,id,fish id,grams
1400,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105731.jpg,263,93413
1401,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132823.jpg,820,2002
1402,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104349.jpg,,74245
1403,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131319.jpg,768,0446
1404,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132610.jpg,815,1022
1405,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113806.jpg,,68365
1406,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105902.jpg,270,99380
1407,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125350.jpg,681,4440
1408,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100846.jpg,90,49656
1409,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121650.jpg,553,24554
1410,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131457.jpg,771,24200
1411,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121644.jpg,553,24543
1412,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125344.jpg,681,44469
1413,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121903.jpg,562,15984
1414,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100715.jpg,84,12256
1415,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111618.jpg,331,68872
1416,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102102.jpg,126,80320
1417,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095530.jpg,45,724
1418,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325094148.jpg,5,645
1419,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103220.jpg,170,6773
1420,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115456.jpg,467,24068
1421,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114748.jpg,444,29924
1422,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111156.jpg,,63323
1423,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132002.jpg,784,90
1424,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120406.jpg,501,130215
1425,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120412.jpg,501,05
1426,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122205.jpg,577,227539
1427,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125224.jpg,677,59883
1428,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125542.jpg,689,
1429,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124648.jpg,655,02
1430,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131523.jpg,771,24195
1431,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125230.jpg,677,9
1432,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100517.jpg,78,70887
1433,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120823.jpg,520,5649
1434,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101635.jpg,111,600579
1435,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103022.jpg,162,13955
1436,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115640.jpg,470,780079
1437,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114238.jpg,424,46
1438,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113543.jpg,400,65366
1439,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104759.jpg,225,612
1440,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122013.jpg,568,12996
1441,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124310.jpg,639,
1442,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101806.jpg,117,
1443,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130358.jpg,725,4
1444,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123442.jpg,610,4
1445,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104957.jpg,233,8273
1446,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125027.jpg,669,10865
1447,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132215.jpg,795,21692
1448,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095914.jpg,56,61344
1449,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103751.jpg,193,59035
1450,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105320.jpg,246,68850
1451,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095733.jpg,51,13963
1452,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325112648.jpg,370,4588
1453,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113218.jpg,389,71538
1454,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123640.jpg,616,03
1455,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121057.jpg,,836
1456,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114946.jpg,447,85695
1457,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125219.jpg,677,
1458,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113026.jpg,382,89285
1459,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101422.jpg,104,58927
1460,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101344.jpg,102,404807
1461,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115331.jpg,461,1298
1462,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132942.jpg,827,9
1463,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101350.jpg,102,40495
1464,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113032.jpg,383,04014
1465,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095519.jpg,44,044
1466,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130748.jpg,743,585
1467,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131330.jpg,769,
1468,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131324.jpg,769,43
1469,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132605.jpg,815,104
1470,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122402.jpg,585,6606
1471,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124715.jpg,657,0
1472,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115523.jpg,469,75930
1473,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100648.jpg,82,45930
1474,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101230.jpg,99,78224
1475,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105056.jpg,238,649079
1476,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113620.jpg,402,58822
1477,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103433.jpg,181,64282
1478,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101542.jpg,,51829
1479,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325112258.jpg,350,15043
1480,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114601.jpg,437,94749
1481,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102705.jpg,147,88233
1482,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100112.jpg,64,63855
1483,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100106.jpg,64,638579
1484,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124259.jpg,638,0
1485,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123250.jpg,607,
1486,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121447.jpg,544,89428
1487,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131640.jpg,773,14895
1488,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325133057.jpg,833,
1489,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130238.jpg,717,4948
1490,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132407.jpg,805,206
1491,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103802.jpg,193,58994
1492,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120003.jpg,485,63515
1493,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125609.jpg,690,31
1494,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132413.jpg,805,22504
1495,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114359.jpg,428,74148
1496,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101032.jpg,95,30819
1497,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095135.jpg,33,125633
1498,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102249.jpg,132,48748
1499,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125806.jpg,,41
1500,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102513.jpg,140,74535
1501,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101750.jpg,116,
1502,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325112704.jpg,371,25074
1503,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095119.jpg,32,5944
1504,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095858.jpg,55,66564
1505,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123240.jpg,606,
1506,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121457.jpg,545,85998
1507,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325133047.jpg,832,1
1508,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125625.jpg,691,
1509,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103812.jpg,193,
1510,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124507.jpg,647,194
1511,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125619.jpg,691,
1512,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105720.jpg,262,298
1513,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113630.jpg,403,44944
1514,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103423.jpg,180,69192
1515,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103345.jpg,177,75434
1516,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114639.jpg,440,74246
1517,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325112506.jpg,362,54205
1518,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101208.jpg,98,124643
1519,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130758.jpg,744,5
1520,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121655.jpg,554,15984
1521,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125433.jpg,684,564
1522,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123042.jpg,601,69589
1523,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125427.jpg,684,
1524,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120211.jpg,496,6720
1525,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132615.jpg,816,23757
1526,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131308.jpg,767,154
1527,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114759.jpg,45,7438
1528,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103543.jpg,186,24225
1529,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095535.jpg,45,728
1530,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102649.jpg,146,27838
1531,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103231.jpg,171,6
1532,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102107.jpg,126,8035
1533,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325112314.jpg,351,58192
1534,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095509.jpg,44,01237
1535,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125547.jpg,689,
1536,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102852.jpg,155,802
1537,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125553.jpg,689,4
1538,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100923.jpg,92,140382
1539,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130638.jpg,736,39841
1540,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125209.jpg,676,96
1541,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115123.jpg,452,54166
1542,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105330.jpg,247,14293
1543,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101630.jpg,111,60069
1544,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103033.jpg,163,51946
1545,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115651.jpg,471,129332
1546,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113208.jpg,389,187479
1547,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100512.jpg,78,70885
1548,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131903.jpg,779,0723
1549,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325110926.jpg,302,726
1550,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325110932.jpg,302,779
1551,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122002.jpg,567,26955
1552,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120615.jpg,509,54406
1553,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124315.jpg,639,
1554,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132210.jpg,795,
1555,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104946.jpg,232,7034
1556,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125750.jpg,697,
1557,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121250.jpg,534,70036
1558,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125022.jpg,669,
1559,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123453.jpg,611,
1560,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121244.jpg,534,70038
1561,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102310.jpg,133,76342
1562,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101619.jpg,110,52374
1563,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120833.jpg,521,15
1564,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111436.jpg,324,
1565,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101625.jpg,110,52374
1566,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095722.jpg,50,034844
1567,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114228.jpg,423,10424
1568,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105325.jpg,246,68852
1569,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103740.jpg,193,5905
1570,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104749.jpg,224,44698
1571,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132012.jpg,785,20482
1572,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122215.jpg,578,1636
1573,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124102.jpg,632,7
1574,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123645.jpg,616,61839
1575,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121052.jpg,531,8
1576,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104239.jpg,204,12652
1577,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113745.jpg,409,120053
1578,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132953.jpg,828,
1579,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124857.jpg,,01
1580,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325094158.jpg,5,6420
1581,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101427.jpg,104,58926
1582,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101433.jpg,104,58916
1583,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130836.jpg,747,
1584,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113037.jpg,383,5385
1585,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115446.jpg,466,143939
1586,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115320.jpg,460,73326
1587,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105133.jpg,240,62264
1588,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101355.jpg,102,10494
1589,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122413.jpg,586,77580
1590,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124704.jpg,656,0
1591,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105912.jpg,270,99313
1592,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120238.jpg,499,1830
1593,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131335.jpg,770,0
1594,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325101235.jpg,99,7822
1595,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124923.jpg,665,
1596,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113157.jpg,388,95584
1597,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095332.jpg,38,779374
1598,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130956.jpg,753,539
1599,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100659.jpg,83,5793
1600,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111754.jpg,337,6730
1601,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104359.jpg,209,75424
1602,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132402.jpg,805,17
1603,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103807.jpg,193,5892
1604,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130201.jpg,714,4551
1605,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122605.jpg,594,9
1606,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124512.jpg,647,128
1607,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131137.jpg,761,1134
1608,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325112922.jpg,378,7262
1609,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131645.jpg,773,15052
1610,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125630.jpg,691,
1611,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104826.jpg,227,31907
1612,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325133052.jpg,833,1027
1613,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115718.jpg,,59249
1614,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125817.jpg,696,90408
1615,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113355.jpg,393,01944
1616,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325094548.jpg,16,263712
1617,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115056.jpg,450,56998
1618,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113427.jpg,396,04944
1619,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114348.jpg,428,74142
1620,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120953.jpg,,104997
1621,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122834.jpg,600,103445
1622,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122808.jpg,600,08476
1623,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325110104.jpg,277,134676
1624,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325110110.jpg,278,62235
1625,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121332.jpg,538,55187
1626,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131121.jpg,760,693
1627,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123525.jpg,612,
1628,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115915.jpg,481,41925
1629,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105045.jpg,237,21633
1630,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113141.jpg,387,151552
1631,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130940.jpg,752,4
1632,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104415.jpg,210,1359
1633,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325112511.jpg,362,54196
1634,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102716.jpg,148,42740
1635,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100101.jpg,64,65406
1636,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114612.jpg,438,14044
1637,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123733.jpg,620,99400
1638,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122439.jpg,588,107832
1639,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325120206.jpg,496,6720
1640,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114809.jpg,445,57433
1641,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130820.jpg,746,
1642,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105643.jpg,260,70678
1643,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113021.jpg,382,89292
1644,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103554.jpg,187,68182
1645,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115336.jpg,461,10232
1646,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124841.jpg,662,16
1647,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325112303.jpg,350,15037
1648,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104207.jpg,202,43189
1649,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325110500.jpg,285,37563
1650,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325094833.jpg,24,6945
1651,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121722.jpg,555,25338
1652,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123109.jpg,61,10
1653,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115134.jpg,453,73083
1654,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325103756.jpg,193,5901
1655,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325100539.jpg,79,67545
1656,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095052.jpg,30,34979
1657,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122954.jpg,600,
1658,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325110702.jpg,293,76563
1659,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131914.jpg,780,969
1660,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325112840.jpg,376,16899
1661,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325122029.jpg,569,1528
1662,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325133124.jpg,834,26556
1663,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131733.jpg,775,19444
1664,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131055.jpg,758,8
1665,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121508.jpg,546,78668
1666,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130404.jpg,726,0
1667,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132549.jpg,813,25979
1668,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121535.jpg,549,63610
1669,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104010.jpg,195,979
1670,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325094417.jpg,12,894179
1671,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114217.jpg,423,10424
1672,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104004.jpg,195,29639
1673,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105440.jpg,252,77935
1674,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325095047.jpg,30,34914
1675,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130612.jpg,734,1
